title,genre,popularity
Narco Sub,"Action,Drama,Crime",117.299
All the Way,"Drama,History,TV Movie",6.746
The Brothers Bloom,"Adventure,Comedy,Drama,Romance",15.149
Monster House,"Animation,Comedy,Family,Fantasy",55.585
I Care a Lot,"Comedy,Crime,Thriller,Drama",41.113
A Simple Favor,"Crime,Thriller,Mystery,Comedy",19.193
The Addams Family,"Family,Animation,Comedy",46.71
The Last Will Be the Last,"Drama,Comedy",4.92
The Thieves,"Action,Crime",13.624
Legend of the Fist: The Return of Chen Zhen,"Drama,Action,History,Thriller",9.484
Fracchia The Human Beast,Comedy,5.302
Before Night Falls,Drama,7.291
The Wild Goose Lake,"Crime,Drama,Thriller",9.424
Always Be My Maybe,"Romance,Comedy",9.823
"Mickey, Donald, Goofy: The Three Musketeers","Adventure,Animation,Comedy,Family",22.889
The Last Supper,"Comedy,Thriller,Crime,Drama",6.295
Dave,Comedy,12.908
Martian Child,"Comedy,Drama",6.493
Keep an Eye Out,Comedy,6.434
The Current War,"Drama,History",11.811
One Hour Photo,"Drama,Thriller",10.994
Happy Death Day,"Horror,Mystery,Comedy",36.538
The Spectacular Now,"Comedy,Drama,Romance",22.939
Maledetto il giorno che t'ho incontrato,"Comedy,Romance",5.661
Newsies,"Family,Drama,History,Music",8.823
Death Sentence,"Action,Crime,Drama,Thriller",14.978
You've Got Mail,"Comedy,Romance",15.293
Star Trek III: The Search for Spock,"Science Fiction,Action,Adventure,Thriller",11.289
The Champion,"Comedy,Drama",7.196
Heartbreaker,"Romance,Comedy",7.971
The Quiet Earth,"Drama,Science Fiction,Thriller",7.997
One Eight Seven,"Drama,Thriller",11.214
Beast,"Drama,Thriller,Mystery,Crime",10.198
Pirates of the Caribbean: Dead Men Tell No Tales,"Adventure,Action,Fantasy",138.757
Stoker,"Drama,Horror,Thriller",17.145
Cracks,"Drama,Mystery,Thriller",8.182
The Great Raid,"Action,History,War",7.496
Sea of Love,"Drama,Crime",12.534
Torn Curtain,"Drama,Thriller,Romance",7.231
Caught by a Wave,"Drama,Romance",23.568
A Christmas Prince,"Romance,TV Movie",11.279
Crimson Peak,"Horror,Thriller,Romance,Mystery",25.687
Away We Go,"Comedy,Drama,Romance",6.493
Ruthless People,Comedy,8.241
Phantasm,"Horror,Science Fiction",8.153
The Words,"Drama,Thriller",8.766
Julia's Eyes,"Horror,Thriller",14.708
Contagion,"Drama,Thriller,Science Fiction",39.073
Dragon Ball Z: Dead Zone,"Animation,Action,Fantasy",58.276
Yes Man,"Comedy,Romance",57.038
Mr. Jones,"Thriller,Drama,History",8.386
Wildlife,Drama,9.185
Spring,"Horror,Romance,Science Fiction",9.353
Flowers in the Attic,"Drama,Mystery,Thriller,TV Movie",24.541
Populaire,"Comedy,Romance",6.833
Princess Protection Program,"Family,TV Movie,Comedy,Drama",44.048
My Sassy Girl,"Comedy,Romance",8.451
Elf,"Comedy,Family,Fantasy",19.053
Liar Liar,Comedy,27.782
Bleach,"Action,Fantasy,Adventure",21.926
Attraction,"Drama,Romance,Science Fiction,Adventure",24.626
The Last Circus,"Comedy,Drama,Horror",8.181
The Replacements,Comedy,23.986
Thunderball,"Adventure,Action,Thriller",25.345
The Infiltrator,"Crime,Drama,Thriller",16.752
Reversal of Fortune,Drama,6.478
House of Usher,"Horror,Drama",8.65
The Other Boleyn Girl,"Drama,Romance",19.249
The Rescuers Down Under,"Animation,Adventure,Family,Fantasy",8.248
The Boss of It All,Comedy,9.169
Enough,"Drama,Thriller",19.932
Freaky,"Comedy,Fantasy,Horror,Thriller",32.81
I'm Thinking of Ending Things,"Drama,Mystery,Thriller,Horror,Fantasy",13.667
The Muppets,"Family,Comedy,Music",23.668
Society,"Comedy,Horror,Mystery",8.141
Pokémon: The Movie 2000,"Adventure,Fantasy,Animation,Science Fiction,Family",34.885
Alpha Dog,"Crime,Drama,Thriller",11.718
Oxygen,"Science Fiction,Thriller,Horror",44.5
The Equalizer 2,"Action,Thriller,Crime",55.994
Clouds of Sils Maria,Drama,7.47
How I Live Now,"Drama,Action,Thriller,War",9.285
Traitor,"Drama,Action,Thriller,Crime",6.341
Dying Young,"Drama,Romance",7.188
Kika,"Comedy,Drama",7.46
The Ring,"Horror,Mystery",51.036
Nanny McPhee,"Fantasy,Comedy,Family",37.302
Child's Play,Horror,77.046
My First Time,"Drama,Romance",5.705
Street Kings,"Action,Crime,Drama,Thriller",26.797
The Protégé,"Action,Thriller",78.419
Great Expectations,"Comedy,Drama,Romance",11.666
Time Freak,"Science Fiction,Comedy,Romance",14.942
The Brand New Testament,"Comedy,Fantasy",10.493
22 Bullets,"Drama,Crime,Thriller",55.485
Police Academy,"Comedy,Crime",27.245
Zombie Flesh Eaters,Horror,12.214
Girl with a Pearl Earring,"Drama,Romance",14.298
Planet Terror,"Horror,Action,Thriller",29.767
Yves Saint Laurent,Drama,7.563
The Hunter,"Drama,Thriller,Adventure",12.719
Time Bandits,"Family,Fantasy,Science Fiction,Adventure,Comedy",13.665
The Masque of the Red Death,"Drama,Horror",8.083
Gummo,"Drama,Comedy",7.674
Rugrats in Paris: The Movie,"Family,Animation,Adventure,Comedy",14.194
Keeping Mum,Comedy,9.225
Vampire Hunter D,"Animation,Fantasy,Horror",14.246
Dalida,"Music,Drama",5.129
The Wizard of Lies,"Crime,Drama,History,Thriller,TV Movie",11.752
Tinker Tailor Soldier Spy,"Drama,Thriller,Mystery",12.001
Bright Star,"Drama,Romance",9.519
Swimming with Sharks,"Crime,Comedy",5.268
Cronos,"Drama,Horror,Thriller",7.061
Commando,"Action,Adventure,Thriller",30.226
Space Pirate Captain Harlock,"Animation,Science Fiction",44.653
Lilo & Stitch 2: Stitch Has a Glitch,"Animation,Family,Comedy,Science Fiction",45.393
Logan's Run,"Action,Science Fiction",13.156
Something's Gotta Give,"Drama,Comedy,Romance",12.294
The Last Mercenary,"Action,Comedy",119.265
The Seventh Company Outdoors,Comedy,6.16
Grumpy Old Men,Comedy,9.827
Three Kings,"Action,Comedy,War",12.768
Trance,"Thriller,Crime,Drama,Mystery",9.408
Bringing Out the Dead,Drama,11.663
Veronica Mars,"Comedy,Drama,Crime",9.148
Inside Man: Most Wanted,"Action,Thriller",18.232
The Legacy of the Bones,"Thriller,Crime",10.573
Valerian and the City of a Thousand Planets,"Adventure,Science Fiction,Action",42.838
The Crucible,"Drama,History",11.605
Damage,"Drama,Romance",23.287
Tigerland,"Drama,War",8.658
Cocoon,"Comedy,Drama,Science Fiction",14.338
Crank,"Action,Thriller,Crime",26.967
Popstar: Never Stop Never Stopping,"Comedy,Music",10.648
The Way Back,Drama,19.184
Storks,"Adventure,Animation,Comedy,Family",37.985
Night Moves,"Thriller,Crime,Mystery",7.205
Midway,"Action,Drama,History,War",19.573
The Long Kiss Goodnight,"Crime,Action,Mystery,Thriller",15.78
Happy Gilmore,Comedy,18.066
Bully,"Crime,Drama",9.733
"Good Luck Charlie, It's Christmas!","TV Movie,Comedy,Family",11.546
Welcome to the Rileys,Drama,6.99
Ms .45,"Crime,Thriller",9.667
Demons,Horror,13.406
Body of Lies,"Action,Drama,Thriller",15.507
Breach,"Drama,Thriller,Crime,History",9.609
Mistress America,Comedy,9.319
Pineapple Express,"Action,Comedy,Crime",20.731
Burn After Reading,"Comedy,Drama",13.341
Books of Blood,"Horror,Science Fiction",30.953
Batman: The Killing Joke,"Action,Animation,Crime,Drama",25.873
The Guest,"Mystery,Thriller,Action",16.904
Point Blank,"Action,Thriller,Crime",7.426
Real Genius,"Comedy,Romance,Science Fiction",13.873
Love in the Time of Cholera,"Drama,Romance",12.953
Brittany Runs a Marathon,"Comedy,Drama",11.485
Postcards from the Edge,"Comedy,Drama",6.219
The Gauntlet,"Drama,Action,Crime,Thriller",9.686
The Chronicles of Narnia: Prince Caspian,"Adventure,Family,Fantasy",82.102
Buried,"Drama,Thriller,Mystery",18.997
Play Misty for Me,"Drama,Thriller",9.112
Fermat's Room,"Mystery,Thriller",7.437
Hell House LLC,"Horror,Mystery,Thriller",11.101
River's Edge,"Crime,Drama",10.013
The People Under the Stairs,"Horror,Mystery",10.024
The Prince of Tides,"Drama,Romance",8.039
Dragon Ball Z: The Return of Cooler,"Action,Animation,Science Fiction",127.644
Taxidermia,"Drama,Horror,Comedy",9.746
The Great Gilly Hopkins,"Comedy,Drama,Family",11.85
Bad Hair Day,"TV Movie,Adventure,Comedy",9.611
Alice in Wonderland,"Family,Fantasy,Adventure",74.191
Taxi,"Action,Comedy",29.767
Mary Queen of Scots,"Drama,History",20.543
All Is Lost,"Action,Adventure,Drama",11.706
The Kindergarten Teacher,Drama,13.746
Radius,"Thriller,Drama,Horror",15.327
The Diary of a Teenage Girl,"Drama,Romance",11.424
The Hunger,"Horror,Drama",7.787
The Man in the Iron Mask,"Adventure,Action,Drama",25.713
Rambo,"Action,Thriller",66.202
Turbo Kid,"Action,Adventure,Comedy,Science Fiction,Horror",13.124
The Heat,"Action,Comedy,Crime",45.753
Suicide Club,"Drama,Horror,Thriller",8.121
My Best Friend's Wedding,"Comedy,Romance",11.748
The Final Countdown,"War,Action,Science Fiction",11.516
When We First Met,"Comedy,Romance,Fantasy",15.37
The Nutty Professor,"Comedy,Romance,Science Fiction",10.424
Bring It On: All or Nothing,Comedy,1.724
99 francs,"Drama,Comedy",8.222
Resident Evil,"Horror,Action,Science Fiction",44.858
The Kid Detective,"Comedy,Drama,Mystery",10.905
The Poughkeepsie Tapes,"Horror,Mystery,Crime,Thriller",19.135
Tuck Everlasting,"Drama,Family,Fantasy,Romance",11.261
Bubba Ho-tep,"Comedy,Horror,Thriller,Mystery,Fantasy",6.992
French Fried Vacation,Comedy,7.63
Tropic Thunder,"Action,Comedy,Adventure,War",43.216
Beavis and Butt-Head Do America,"Animation,Comedy",17.808
Big Miracle,"Adventure,Drama,Romance",13.999
Female Agents,"War,History",6.983
Gold,"Adventure,Drama,Thriller",15.445
The Son of Bigfoot,"Family,Animation,Comedy",19.138
Man Up,"Romance,Comedy",10.596
A Most Violent Year,"Crime,Drama,Thriller",14.905
Oblivion,"Action,Science Fiction,Adventure,Mystery",29.451
The Fabulous Baker Boys,"Comedy,Drama,Music,Romance",8.719
Clear and Present Danger,"Action,Drama,Thriller",14.871
Working Girl,"Comedy,Romance,Drama",10.596
Footloose,"Drama,Music,Romance",24.781
Revenge of the Bridesmaids,"Comedy,Romance,TV Movie",6.431
The Warrior's Way,"Adventure,Fantasy,Action,Western,Thriller",59.323
Leroy & Stitch,"Animation,Comedy,Family",26.783
The American President,"Comedy,Drama,Romance",12.153
Unfaithful,"Thriller,Drama",33.397
The Forbidden Kingdom,"Action,Adventure,Fantasy",32.591
Return to Oz,"Adventure,Family,Fantasy",11.459
U Turn,Thriller,10.357
Fever Pitch,"Comedy,Romance",6.833
Alex Strangelove,"Comedy,Drama",20.244
Colombiana,"Action,Thriller,Crime,Drama",63.402
Boundin',"Animation,Family,Music,Comedy",6.787
The Last Starfighter,"Adventure,Science Fiction,Action",11.123
Into the Night,"Thriller,Action,Comedy,Crime,Drama,Romance",8.332
Teenage Mutant Ninja Turtles,"Science Fiction,Action,Adventure,Comedy,Family",29.6
The Lost Daughter,Drama,36.107
Mia madre,Drama,4.942
Chennai Express,"Romance,Comedy,Action",10.185
[REC]²,"Thriller,Horror",28.433
Little Monsters,"Horror,Comedy",12.713
Pinocchio,"Fantasy,Adventure,Drama",45.215
Welcome to Marwen,"Drama,Comedy,Fantasy",10.964
Happy-Go-Lucky,"Comedy,Drama",7.814
The Ferpect Crime,"Comedy,Thriller",5.532
Titan A.E.,"Animation,Action,Science Fiction,Family,Adventure",17.291
Scoop,"Comedy,Mystery",9.234
The Eyes of Tammy Faye,"Drama,History",14.787
Crazy/Beautiful,"Drama,Romance",11.399
Sliding Doors,"Comedy,Drama,Fantasy,Romance",10.359
Pet Sematary,Horror,28.696
I'm Not There,"Drama,Music",9.156
Rambo: First Blood Part II,"Action,Adventure,Thriller,War",58.232
Wizards of Waverly Place: The Movie,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy",24.26
New Jack City,"Thriller,Crime,Drama",7.851
National Treasure,"Adventure,Action,Thriller,Mystery",33.79
Greta,"Mystery,Thriller,Horror",52.524
Sobibor,"War,Drama",8.129
Geek Charming,"Comedy,Drama,Family,TV Movie",20.398
Cloudy with a Chance of Meatballs,"Animation,Comedy,Family",55.377
Naruto: Legend of the Stone of Gelel,"Animation,Adventure,Fantasy",45.089
The Four Feathers,"War,Drama,Romance,Action,Adventure",11.974
A Good Doctor,Comedy,11.542
Miss Potter,"Drama,Family,Romance",8.712
Suicide Kings,"Action,Comedy,Crime,Drama,Thriller",6.062
Dumb and Dumber,Comedy,35.486
In the Game,Comedy,4.534
Grandma's Boy,Comedy,11.723
Dead Men Don't Wear Plaid,"Comedy,Mystery",7.188
The Spiderwick Chronicles,"Family,Adventure,Fantasy,Drama",33.367
Live Free or Die Hard,"Action,Thriller",27.778
Annabelle: Creation,"Horror,Mystery,Thriller",95.11
Uncle Boonmee Who Can Recall His Past Lives,"Drama,Fantasy",6.359
The Swan Princess,"Family,Animation,Fantasy,Adventure,Comedy",20.293
Fire in the Sky,"Science Fiction,Drama,Mystery",12.478
The Cotton Club,"Crime,Drama",7.567
To Die For,"Drama,Comedy,Crime",8.081
Man of Steel,"Action,Adventure,Science Fiction",100.29
The Kids Are All Right,"Comedy,Drama",9.861
Goya's Ghosts,Drama,10.889
Walk Hard: The Dewey Cox Story,"Comedy,Music,Drama",10.44
Bernie,"Comedy,Crime,Drama",6.829
Detective Dee and the Mystery of the Phantom Flame,"Action,Adventure,Drama,Mystery",14.614
Super,"Comedy,Action,Drama",13.908
Twin Dragons,"Comedy,Action",15.359
Hannah Montana: The Movie,"Comedy,Drama,Family,Music,Romance",42.517
The Sure Thing,"Comedy,Romance",8.33
Lethal Weapon 4,"Action,Adventure,Comedy,Crime,Thriller",20.374
Madagascar 3: Europe's Most Wanted,"Animation,Family,Comedy,Adventure",75.372
Lone Wolf McQuade,"Action,Crime",12.914
The Jane Austen Book Club,"Comedy,Romance",11.369
Wasabi,"Drama,Action,Comedy",17.412
The Vast of Night,"Mystery,Science Fiction,Thriller,Horror",15.259
Ender's Game,"Science Fiction,Action,Adventure",21.464
The Grifters,"Crime,Drama",6.855
Romper Stomper,"Action,Drama,Thriller",8.846
Terrified,Horror,25.873
Truth,Drama,7.996
Sunshine Cleaning,"Comedy,Drama",7.121
The Mighty Ducks,"Comedy,Family,Drama",7.74
Coming 2 America,Comedy,46.394
The Last Word,"Comedy,Drama",10.355
The Entity,"Horror,Mystery,Thriller",14.502
Revenge,"Romance,Thriller,Drama",12.643
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy,11.359
The Skeleton Key,"Drama,Horror,Mystery,Thriller",20.757
Radioactive,"Drama,Romance,History",15.311
The Art of Getting By,"Drama,Romance",15.085
Private Parts,"Comedy,Drama",6.622
Mine,"War,Thriller",25.996
Housebound,"Horror,Comedy,Thriller",6.337
Dead Snow 2: Red vs. Dead,"Horror,Action,Comedy",18.04
Road House,"Action,Thriller",9.373
Kajaki,"Thriller,War,Adventure,Drama",6.266
Doodlebug,"Thriller,Fantasy,Mystery",4.888
The Cabin in the Woods,"Horror,Comedy,Fantasy,Thriller",44.131
Uptown Girls,"Family,Comedy,Drama",16.503
Waist Deep,"Action,Adventure,Drama,Thriller",9.912
Conspiracy Theory,"Action,Drama,Mystery,Thriller",12.981
Reality Bites,"Drama,Comedy,Romance",8.736
Judgment Night,"Action,Crime,Thriller",8.574
Side Effects,"Thriller,Crime,Drama",9.911
Gantz,"Horror,Action,Science Fiction",27.844
Micmacs,"Action,Comedy,Crime",9.161
Stay,"Mystery,Thriller,Drama",9.25
Jarhead,"Drama,War",27.1
This Is Where I Leave You,"Drama,Comedy",8.332
The Lion King 1½,"Family,Animation,Comedy",80.203
Save the Last Dance,"Drama,Family,Romance,Music",12.31
Hollywood Ending,"Comedy,Drama",8.172
Hunting and Gathering,"Romance,Drama",7.239
28 Weeks Later,"Horror,Thriller,Science Fiction",35.501
Experimenter,"Drama,History",9.613
Just Like Brothers,Comedy,5.565
High School Musical,"Comedy,Drama,Family,Music,Romance,TV Movie",40.86
The Longest Yard,Comedy,46.271
Bad Boys II,"Adventure,Action,Comedy,Thriller,Crime",48.21
The Curse of the Jade Scorpion,"Comedy,Crime,Romance",6.722
45 Years,"Drama,Romance",7.117
The Place Promised in Our Early Days,"Animation,Adventure,Drama,Romance,Science Fiction",9.258
Appaloosa,"Drama,Western,Crime",11.182
Old School,Comedy,14.471
Dead Presidents,"Action,Drama,Crime,War",9.02
Spider,"Drama,Mystery,Thriller",10.6
The Simpsons in Plusaversary,"Animation,Comedy,Fantasy",325.46
High School Musical 3: Senior Year,"Comedy,Romance,Drama,Family,Music",39.934
The Postman Always Rings Twice,"Romance,Crime,Drama",15.403
Silent Movie,Comedy,7.313
Funny Games,"Drama,Horror,Thriller",14.326
Australia,"Adventure,Drama,Romance",14.611
In Her Hands,Comedy,5.196
Skins,"Drama,Comedy",12.624
Super Troopers,"Comedy,Crime,Mystery",6.01
Robin Hood: Men in Tights,Comedy,18.167
There's Something About Mary,"Romance,Comedy",23.046
Jungle,"Adventure,Drama,Thriller",27.869
Thor: The Dark World,"Action,Adventure,Fantasy",396.665
Jack Reacher,"Crime,Drama,Thriller,Action",78.454
Hanna,"Action,Thriller,Adventure",14.931
Barbie Presents: Thumbelina,"Animation,Family",33.646
Calendar Girls,"Drama,Comedy",8.064
Sex and the City,"Comedy,Drama,Romance",126.027
On Her Majesty's Secret Service,"Adventure,Action,Thriller",22.547
The Man with the Iron Heart,"War,Action,History,Thriller",26.93
Inherent Vice,"Drama,Mystery,Comedy",19.833
Diary of a Wimpy Kid: Rodrick Rules,"Family,Comedy",20.654
Solo: A Star Wars Story,"Science Fiction,Adventure,Action",43.915
The Finest Hours,"Action,Drama,History,Thriller",25.967
The Homesman,"Western,Drama",9.677
World's Greatest Dad,"Comedy,Romance,Drama",46.326
Cry-Baby,"Comedy,Music,Romance",13.536
Nell,"Drama,Thriller",8.042
The Art of Self-Defense,"Comedy,Thriller",11.528
Digimon: The Movie,"Fantasy,Animation,Science Fiction,Family",19.435
The Eagle Has Landed,"Adventure,Drama,Action,Thriller,War",13.344
"Me, Myself & Irene",Comedy,32.423
Pitch Perfect 3,"Comedy,Music",23.895
Short Circuit,"Comedy,Family,Science Fiction",13.605
Underdogs,"Animation,Adventure,Romance",33.334
Apt Pupil,"Drama,Thriller",11.27
The Nile Hilton Incident,"Thriller,Drama,Crime",9.422
The Fury of a Patient Man,Thriller,13.48
Lady Macbeth,Drama,17.467
Monte Carlo,"Adventure,Comedy,Romance",34.149
Whisper,"Crime,Drama,Horror,Thriller",10.706
Regarding Henry,"Romance,Drama",7.975
Dead Calm,"Thriller,Horror",16.923
The Quiet American,"Romance,Thriller,Drama",8.436
Jakob the Liar,"Comedy,Drama,History",8.808
Secret Window,"Mystery,Thriller",28.93
Dismissed,"Horror,Thriller",4.884
Borgman,"Thriller,Drama",8.807
The Conspirator,"Crime,Drama,History",9.447
A Whole Life Ahead,"Comedy,Drama",5.091
Horrible Bosses,"Comedy,Crime",31.401
The Lord of the Rings,"Adventure,Animation,Fantasy",41.503
Dilwale,"Crime,Action,Comedy",9.242
You're Next,"Horror,Thriller,Mystery",29.293
The Grey,"Drama,Thriller,Action,Adventure",59.574
Brewster's Millions,Comedy,9.085
The Party,"Drama,Romance,Comedy",13.175
Da 5 Bloods,"War,Drama",12.557
The Pelican Brief,"Mystery,Drama,Thriller,Crime",14.644
Jurassic World: Fallen Kingdom,"Action,Adventure,Science Fiction,Thriller",201.193
Trust,"Crime,Drama,Thriller",11.547
From Beyond,"Horror,Science Fiction",10.114
Wilde,"Drama,History",8.441
Kalifornia,"Thriller,Crime",7.024
Final Destination,Horror,70.882
The Postcard Killings,"Drama,Thriller",13.293
Chinese Puzzle,"Comedy,Drama,Romance",8.779
Cemetery Junction,"Drama,Comedy",7.415
The Collector,"Horror,Thriller",24.966
Caterina in the Big City,"Comedy,Drama",4.483
Heaven Can Wait,"Fantasy,Comedy",6.996
Strictly Ballroom,"Comedy,Drama,Romance",8.872
The Mountain Between Us,"Romance,Adventure,Drama",24.663
True Crime,"Crime,Drama,Thriller,Mystery",9.602
Blind Fury,"Action,Thriller",13.508
"New York, New York","Drama,Music,Romance",6.855
Nirvana,"Science Fiction,Thriller,Action,Drama",5.7
