job_title,salary,salary_currency
Research Scientist,190000,USD
Data Quality Engineer,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Research Engineer,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Analytics Engineer,190000,USD
Data Scientist,190000,USD
Analytics Engineer,190000,USD
Analytics Engineer,190000,USD
AI Engineer,190000,USD
Data Engineer,190000,USD
AI Scientist,190000,USD
Data Scientist,190000,USD
Machine Learning Engineer,190000,USD
Data Scientist,190000,USD
Business Intelligence Engineer,190000,USD
Data Engineer,190000,USD
Data Analyst,190000,USD
Data Analyst,190000,USD
Machine Learning Engineer,190000,USD
Data Engineer,190000,USD
Data Science Director,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Research Engineer,190000,USD
Data Science Manager,190000,USD
Data Engineer,190000,USD
Data Engineer,190000,USD
Analytics Engineer,190000,USD
Data Engineer,190000,USD
Machine Learning Engineer,190000,USD
Research Scientist,190000,USD
Data Science Director,190000,USD
Machine Learning Engineer,190000,USD
Research Scientist,190000,USD
Data Scientist,190000,USD
Data Science Director,190000,USD
Data Architect,190000,USD
AI Engineer,190000,USD
Data Engineer,190000,USD
Machine Learning Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Machine Learning Engineer,190000,USD
Machine Learning Engineer,190000,USD
Analytics Engineer,190000,USD
Research Engineer,190000,USD
Machine Learning Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Analytics Manager,190000,USD
Research Engineer,190000,USD
Machine Learning Researcher,190000,USD
Data Engineer,190000,USD
Data Science Manager,190000,USD
Data Scientist,190000,USD
Data Architect,190000,USD
Machine Learning Engineer,190000,USD
Machine Learning Engineer,190000,USD
Analytics Engineer,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Engineer,190000,USD
Research Scientist,190000,USD
Research Scientist,190000,USD
Research Scientist,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Machine Learning Engineer,190000,USD
Data Science Manager,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Machine Learning Engineer,190000,USD
Data Engineer,190000,USD
Data Scientist,190000,USD
Analytics Engineer,190000,USD
Data Scientist,190000,USD
Data Analyst,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Data Infrastructure Engineer,190000,USD
Data Infrastructure Engineer,190000,USD
Data Scientist,190000,USD
Data Scientist,190000,USD
Cloud Database Engineer,190000,USD
Data Scientist,190000,USD
Data Engineer,190000,USD
Data Architect,190000,USD
Principal Machine Learning Engineer,190000,USD
Data Architect,190000,USD
Data Architect,190000,USD
Data Architect,190000,USD
Analytics Engineer,190000,USD
Data Architect,190000,USD
Lead Data Scientist,190000,USD
Data Scientist,189750,USD
Data Scientist,189750,USD
Data Scientist,189750,USD
Data Scientist,189750,USD
Data Scientist,189750,USD
Data Science Consultant,189750,USD
Machine Learning Engineer,189750,USD
Machine Learning Engineer,189650,USD
Machine Learning Engineer,189650,USD
Machine Learning Engineer,189650,USD
Data Science Manager,189500,USD
ML Engineer,189400,USD
Data Analyst,189400,USD
Machine Learning Engineer,189360,USD
Machine Learning Engineer,189360,USD
Research Engineer,189110,USD
Research Engineer,189110,USD
Research Engineer,189110,USD
Data Scientist,189100,USD
Data Scientist,189100,USD
Cloud Database Engineer,189000,USD
Cloud Database Engineer,189000,USD
Machine Learning Engineer,189000,USD
Machine Learning Engineer,189000,USD
Analytics Engineer,189000,USD
Business Intelligence Analyst,189000,USD
Business Intelligence Analyst,189000,USD
Research Scientist,189000,USD
Machine Learning Engineer,189000,USD
Machine Learning Engineer,189000,EUR
Machine Learning Software Engineer,189000,USD
Machine Learning Engineer,188800,USD
Machine Learning Engineer,188800,USD
Machine Learning Engineer,188800,USD
Machine Learning Engineer,188800,USD
Research Scientist,188700,USD
Data Engineer,188700,USD
Data Engineer,188600,USD
Research Analyst,188600,USD
Machine Learning Engineer,188500,USD
Data Science Manager,188500,USD
Machine Learning Engineer,188500,USD
Data Scientist,188500,USD
Data Scientist,188500,USD
Data Scientist,188500,USD
Data Architect,188500,USD
Data Architect,188500,USD
Data Scientist,188200,USD
Data Scientist,188200,USD
Data Engineer,188100,USD
Robotics Software Engineer,188000,USD
Data Engineer,188000,USD
Data Engineer,188000,USD
Data Engineer,188000,USD
Data Scientist,188000,USD
Data Scientist,188000,USD
Machine Learning Engineer,188000,USD
Head of Machine Learning,188000,USD
Data Engineer,188000,USD
Data Analyst,187770,USD
Machine Learning Engineer,187500,USD
Data Architect,187500,USD
Data Scientist,187500,USD
Data Engineer,187500,USD
Data Scientist,187415,USD
Data Scientist,187415,USD
Data Scientist,187415,USD
Data Scientist,187415,USD
Data Architect,187370,USD
Data Scientist,187259,USD
Data Scientist,187259,USD
Data Scientist,187200,USD
Data Scientist,187200,USD
Machine Learning Engineer,187200,USD
Data Engineer,187200,USD
Data Scientist,187165,USD
Data Scientist,187158,USD
Data Engineer,187100,USD
Data Scientist,187000,USD
Data Analyst,187000,USD
Data Analyst,187000,USD
Data Scientist,187000,USD
Data Engineer,187000,USD
Data Engineer,187000,USD
Data Engineer,187000,USD
Data Engineer,187000,USD
Data Scientist,187000,USD
Data Science,187000,USD
Machine Learning Engineer,187000,USD
ML Engineer,187000,USD
Analytics Engineer,187000,USD
Data Engineer,187000,USD
Machine Learning Engineer,187000,USD
Data Engineer,187000,USD
Data Engineer,187000,USD
Data Scientist,187000,USD
Data Scientist,187000,USD
Data Analyst,187000,USD
Data Engineer,187000,USD
Business Intelligence Engineer,186846,USD
Business Intelligence Engineer,186846,USD
Data Scientist,186846,USD
Machine Learning Engineer,186754,USD
Machine Learning Engineer,186754,USD
Data Engineer,186700,USD
Data Analyst,186600,USD
Data Engineer,186600,USD
Data Analyst,186600,USD
Data Engineer,186600,USD
Data Scientist,186300,USD
Data Scientist,186300,USD
Data Scientist,186200,USD
Business Intelligence Engineer,186030,USD
Data Architect,186000,USD
Data Architect,186000,USD
Data Engineer,186000,USD
Data Engineer,186000,USD
Machine Learning Engineer,186000,USD
Data Architect,186000,USD
Data Product Manager,186000,USD
Data Engineer,186000,USD
Data Architect,186000,USD
Machine Learning Engineer,186000,USD
Data Specialist,186000,USD
Data Scientist,186000,USD
Data Scientist,186000,USD
Machine Learning Engineer,186000,USD
Machine Learning Infrastructure Engineer,186000,USD
Machine Learning Engineer,186000,USD
Data Scientist,186000,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Science Lead,185900,USD
Data Science Lead,185900,USD
Data Engineer,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Applied Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Decision Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Decision Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Decision Scientist,185900,USD
Decision Scientist,185900,USD
Business Intelligence Engineer,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Analyst,185900,USD
Data Analyst,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Analyst,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Scientist,185900,USD
Data Scientist,185900,USD
Data Engineer,185900,USD
Data Engineer,185900,USD
Data Modeler,185800,USD
Data Engineer,185800,USD
Data Scientist,185800,USD
Machine Learning Engineer,185800,USD
Machine Learning Engineer,185800,USD
Data Engineer,185800,USD
Analytics Engineer,185700,USD
Data Engineer,185500,USD
Data Science,185490,USD
Data Scientist,185400,USD
Data Scientist,185400,USD
Data Scientist,185400,USD
Data Science Manager,185400,USD
Data Analyst,185100,USD
Data Analyst,185100,USD
Data Engineer,185100,USD
Data Scientist,185100,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Machine Learning Engineer,185000,USD
Data Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Engineer,185000,USD
Data Analyst,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Analyst,185000,USD
Machine Learning Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Science,185000,USD
Data Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Engineer,185000,USD
Data Science Lead,185000,USD
Machine Learning Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Computer Vision Engineer,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Engineer,185000,USD
Data Science,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Machine Learning Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Architect,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Data Architect,185000,USD
Data Engineer,185000,USD
Data Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Research Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Research Scientist,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Architect,185000,USD
Data Architect,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Data Analyst,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Research Analyst,185000,USD
Business Intelligence Engineer,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Analytics Engineer,185000,USD
Research Analyst,185000,USD
Business Intelligence Engineer,185000,USD
Research Engineer,185000,USD
Machine Learning Infrastructure Engineer,185000,USD
Data Infrastructure Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Machine Learning Engineer,185000,USD
Data Scientist,185000,USD
Machine Learning Engineer,185000,USD
Data Scientist,185000,USD
Research Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Data Analyst,185000,USD
Data Science Manager,185000,USD
Business Intelligence Engineer,185000,USD
Staff Machine Learning Engineer,185000,USD
Data Visualization Specialist,185000,USD
Business Intelligence Engineer,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Scientist,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Machine Learning Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Business Intelligence Engineer,185000,USD
Data Scientist,185000,USD
Machine Learning Engineer,185000,USD
Data Engineer,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Data Engineer,185000,USD
Data Engineer,185000,USD
Research Engineer,185000,USD
Data Analyst,185000,USD
Data Analyst,185000,USD
Research Scientist,185000,USD
Research Scientist,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Computer Vision Engineer,185000,USD
ML Engineer,185000,USD
Machine Learning Engineer,185000,USD
Data Scientist,185000,USD
Data Scientist,185000,USD
Data Engineer,185000,USD
Data Scientist,185000,USD
Machine Learning Engineer,185000,USD
Principal Data Engineer,185000,USD
Machine Learning Engineer,184950,USD
Machine Learning Engineer,184950,USD
Machine Learning Engineer,184900,USD
Machine Learning Engineer,184800,USD
Research Scientist,184800,USD
Data Scientist,184800,USD
Research Engineer,184800,USD
Data Scientist,184800,USD
Machine Learning Engineer,184800,USD
Research Engineer,184800,USD
Data Scientist,184800,USD
Data Engineer,184800,USD
Research Scientist,184700,USD
Research Scientist,184700,USD
Machine Learning Engineer,184700,USD
Machine Learning Engineer,184700,USD
Data Scientist,184700,USD
Data Scientist,184700,USD
Machine Learning Engineer,184700,USD
Data Scientist,184700,USD
Data Scientist,184700,USD
Research Scientist,184700,USD
Machine Learning Engineer,184700,USD
Analytics Engineer,184700,USD
Data Engineer,184662,USD
Data Engineer,184600,USD
Computer Vision Engineer,184590,USD
Data Scientist,184250,USD
Data Scientist,184184,USD
Data Analyst,184180,USD
Data Engineer,184100,USD
Data Engineer,184100,USD
Data Engineer,184000,USD
Data Architect,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
Prompt Engineer,184000,USD
Data Architect,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
Data Engineer,184000,USD
